08119;25.8588;24;15.1149;36.6027;-8.867;-12.731;25
08121;8.1451;8;0;18.3431;-23.9819;5.5286;21
08123;15.8894;231;13.8016;17.9771;-10.1803;5.8946;351
08125;14.0399;22;7.2798;20.8001;-16.7021;3.0716;39
09001;24.1555;3045;23.2861;25.0248;-0.6958;-1.1531;2980
09003;23.3578;3000;22.5048;24.2108;-1.4771;-0.3391;3060
09005;22.2169;588;20.3806;24.0531;-3.6013;-0.1814;642
09007;25.9702;531;23.7116;28.2288;-0.2703;-4.3571;491
09009;23.1018;2917;22.239;23.9647;-1.7429;-0.093;2978
09011;27.3888;922;25.5936;29.1839;1.6117;-5.3122;804
09013;22.9677;297;20.3352;25.6001;-3.6467;-1.7284;315
09015;23.88;341;21.2765;26.4835;-2.7054;-2.6118;346
10001;25.3783;266;22.2942;28.4623;-1.6877;-4.5906;263
10003;28.3728;1457;26.905;29.8407;2.9231;-5.969;1235
10005;27.1795;454;24.6113;29.7476;0.6294;-5.8759;401
11001;21.9853;865;20.4131;23.5576;-3.5688;0.3141;813
12001;26.3926;348;23.5891;29.1961;-0.3928;-5.3244;333
12003;30.5013;46;21.6289;39.3737;-2.353;-15.502;37
12005;34.0272;451;30.8777;37.1766;6.8958;-13.3049;338
12007;30.6547;73;23.5355;37.7739;-0.4464;-13.9022;60
12009;34.6887;1756;33.0442;36.3331;9.0623;-12.4614;1323
12011;29.8285;6728;29.0426;30.6143;5.0607;-6.7426;5565
12013;24.0434;34;15.2615;32.8253;-8.7204;-8.9536;35
12015;29.1779;668;26.558;31.7977;2.5761;-7.926;632
12017;31.0939;574;28.2358;33.9519;4.2539;-10.0802;506
12019;36.5032;288;32.2522;40.7542;8.2703;-16.8825;209
12021;29.4688;663;27.0914;31.8461;3.1095;-7.9744;603
12023;25.3251;112;20.6033;30.0469;-3.3786;-6.1752;110
12025;21.1212;6113;20.57;21.6725;-3.4119;2.1992;6669
12027;26.907;89;20.9779;32.8361;-3.004;-8.9644;86
12029;42.4406;52;30.7694;54.1119;6.7875;-30.2402;31
12031;35.5203;2291;34.0549;36.9857;10.073;-13.114;1570
12033;33.8113;912;31.6098;36.0129;7.6279;-12.1412;673
12035;27.865;107;22.2193;33.5107;-1.7626;-9.639;109
12037;36.7473;46;25.6924;47.8022;1.7105;-23.9305;33
12039;21.7792;71;16.4592;27.0992;-7.5227;-3.2275;79
12041;35.817;37;23.6842;47.9498;-0.2977;-24.0781;28
12043;33.7496;34;21.5669;45.9323;-2.415;-22.0606;26
12045;36.7431;55;26.7682;46.7181;2.7863;-22.8464;37
12047;30.6288;29;18.7407;42.5168;-5.2412;-18.6451;22
12049;26.1124;65;19.5971;32.6278;-4.3848;-8.7561;65
12051;29.6396;61;21.9129;37.3664;-2.069;-13.4947;53
12053;28.3871;492;25.6026;31.1717;1.6207;-7.3;478
12055;25.9519;363;22.8259;29.0778;-1.156;-5.2061;379
12057;29.4272;2785;28.3165;30.5379;4.3346;-6.6662;2324
12059;14.1159;37;9.1103;19.1215;-14.8716;4.7502;61
12061;32.3772;497;29.2235;35.5309;5.2416;-11.6592;418
12063;21.2845;105;17.0152;25.5537;-6.9667;-1.682;123
12065;22.9943;23;12.9673;33.0213;-11.0146;-9.1496;25
12067;18.8882;11;6.2724;31.504;-17.7095;-7.6323;14
12069;27.3863;769;25.1943;29.5783;1.2124;-5.7066;757
12071;27.5759;1535;26.0744;29.0774;2.0925;-5.2057;1490
12073;30.6711;385;27.5904;33.7519;3.6085;-9.8802;319
12075;29.4519;105;23.6269;35.2769;-0.355;-11.4052;93
12077;20.3904;12;7.0794;33.7014;-16.9025;-9.8297;14
12079;27.3361;43;18.8502;35.8219;-5.1317;-11.9502;39
12081;25.8891;1118;24.098;27.6803;0.1161;-3.8086;1127
12083;32.2139;856;29.9408;34.4869;5.9589;-10.6152;728
12085;27.8378;515;25.1435;30.532;1.1616;-6.6603;483
12087;30.6884;330;27.3249;34.052;3.343;-10.1803;269
12089;35.8848;134;29.7974;41.9723;5.8155;-18.1006;97
12091;33.226;397;29.9479;36.504;5.966;-12.6323;314
12093;36.8737;121;30.1875;43.5599;6.2056;-19.6882;88
12095;30.0118;1987;28.6738;31.3498;4.6919;-7.4781;1637
12097;30.4241;356;27.105;33.7432;3.1231;-9.8715;304
12099;27.6258;4183;26.6868;28.5648;2.7049;-4.6931;3854
12101;29.1328;1723;27.4965;30.7691;3.5146;-6.8974;1641
12103;26.7326;5404;25.9054;27.5599;1.9235;-3.6882;4927
12105;25.3695;1419;23.9859;26.753;0.004;-2.8813;1447
12107;34.2189;292;30.175;38.2628;6.1931;-14.3911;220
12109;31.0213;321;27.5315;34.5111;3.5496;-10.6394;263
12111;31.8982;605;29.1453;34.6512;5.1634;-10.7795;521
12113;29.871;210;25.8232;33.9188;1.8413;-10.0471;184
12115;28.9455;1972;27.4611;30.4299;3.4792;-6.5582;1695
12117;30.4057;757;28.2274;32.584;4.2455;-8.7123;647
12119;30.9103;147;25.6031;36.2176;1.6212;-12.3459;122
12121;26.0003;92;20.5165;31.4841;-3.4654;-7.6124;91
12123;32.3152;65;24.417;40.2134;0.4351;-16.3417;49
12125;22.5571;17;11.1253;33.989;-12.8566;-10.1173;18
12127;29.38;1888;27.9217;30.8384;3.9398;-6.9667;1655
12129;24.0769;33;15.2301;32.9237;-8.7518;-9.052;34
12131;24.2458;94;19.2272;29.2644;-4.7547;-5.3927;102
12133;19.8091;49;13.9597;25.6586;-10.0222;-1.7869;62
13001;18.8192;36;12.4198;25.2186;-11.5621;-1.3469;45
13003;19.2434;14;8.4125;30.0742;-15.5694;-6.2025;17
13005;12.4933;16;5.4439;19.5426;-18.538;4.3291;31
13007;13.8325;5;0;31.1804;-23.9819;-7.3087;8
13009;16.6426;58;12.2995;20.9856;-11.6824;2.8861;84
13011;13.6485;17;6.461;20.836;-17.5209;3.0357;31
13013;18.3651;56;13.4373;23.2929;-10.5446;0.5788;79
13015;23.0804;126;19.0139;27.1468;-4.968;-3.2751;138
13017;24.7809;48;17.4928;32.069;-6.4891;-8.1973;49
13019;19.1347;34;12.456;25.8135;-11.5259;-1.9418;46
13021;22.8588;371;20.4898;25.2278;-3.4921;-1.3561;384
13023;16.8719;22;9.1754;24.5684;-14.8065;-0.6967;34
13025;24.2732;25;14.445;34.1014;-9.5369;-10.2297;26
13027;19.7866;34;12.616;26.9572;-11.3659;-3.0855;42
13029;32.815;31;20.7918;44.8382;-3.1901;-20.9665;25
