varnames = FOB xcoord ycoord zcoord pitch roll yaw casenum
2 13.89 5.6 -7.03 98.37 14.61 18.59 458
3 16.65 -0.25 -8.18 -136.23 -53.55 -23.05 459
1 12.65 12.74 -7.04 111.29 -6.53 15.12 460
2 13.86 5.68 -7.03 98.22 14.83 18.65 461
3 16.63 -0.22 -8.17 -136.34 -53.57 -23.01 462
1 12.65 12.82 -7.06 111.16 -6.26 15.16 463
2 13.85 5.71 -7.03 98.17 14.9 18.72 464
3 16.59 -0.18 -8.17 -136.63 -53.77 -22.98 465
1 12.65 12.9 -7.08 110.92 -6.11 15.25 466
2 13.83 5.77 -7.02 97.95 14.94 18.79 467
3 16.54 -0.12 -8.17 -136.82 -53.88 -22.98 468
1 12.65 12.95 -7.08 110.81 -6.06 15.31 469
2 13.81 5.83 -7.02 97.78 14.99 18.87 470
3 16.51 -0.09 -8.16 -136.96 -53.92 -22.94 471
1 12.65 13.03 -7.08 110.54 -6.06 15.31 472
2 13.8 5.87 -7.01 97.65 15.01 18.87 473
3 16.47 -0.03 -8.15 -137.4 -54.01 -22.74 474
1 12.66 13.09 -7.06 110.39 -6.09 15.31 475
2 13.78 5.97 -6.98 97.34 14.99 18.81 476
3 16.44 0.02 -8.15 -137.64 -54.03 -22.65 477
1 12.68 13.19 -7.05 110.13 -6.11 15.25 478
2 13.76 6.1 -6.95 96.9 14.99 18.68 479
3 16.38 0.11 -8.11 -138.36 -54.03 -22.24 480
1 12.7 13.3 -7.02 109.69 -6.15 15.07 481
2 13.74 6.15 -6.95 96.66 15.01 18.7 482
3 16.32 0.21 -8.1 -139.09 -54.14 -21.95 483
1 12.72 13.36 -7.01 109.47 -6.2 15.05 484
2 13.72 6.27 -6.96 96.24 15.16 18.79 485
3 16.22 0.31 -8.1 -139.44 -54.27 -21.88 486
1 12.76 13.49 -7.02 108.94 -6.17 14.99 487
2 13.7 6.41 -6.96 95.8 15.25 18.68 488
3 16.19 0.37 -8.1 -140.27 -54.36 -21.47 489
1 12.8 13.67 -7.04 108.44 -6.15 14.96 490
2 13.69 6.5 -6.96 95.58 15.29 18.63 491
3 16.13 0.51 -8.08 -141.06 -54.43 -21.03 492
1 12.81 13.77 -7.05 108.24 -6.2 14.96 493
2 13.67 6.65 -6.96 95.1 15.45 18.52 494
3 16.07 0.67 -8.06 -141.55 -54.36 -20.72 495
1 12.83 13.97 -7.04 107.86 -6.39 14.79 496
2 13.65 6.82 -6.96 94.57 15.56 18.35 497
3 16.03 0.73 -8.06 -142.56 -54.47 -20.26 498
1 12.86 14.15 -7.07 107.42 -6.44 14.7 499
2 13.63 6.9 -6.97 94.28 15.67 18.28 500
3 15.93 0.87 -8.06 -143.66 -54.62 -19.71 501
1 12.88 14.23 -7.07 107.16 -6.46 14.59 502
2 13.6 7.07 -6.98 93.69 15.86 18.17 503
3 15.9 0.94 -8.06 -144.29 -54.69 -19.38 504
1 12.92 14.41 -7.08 106.66 -6.5 14.33 505
2 13.58 7.16 -6.99 93.45 16 18.11 506
3 15.82 1.09 -8.06 -145.39 -54.82 -18.79 507
1 12.93 14.58 -7.08 106.22 -6.68 14.11 508
2 13.55 7.35 -7 92.97 16.15 17.97 509
3 15.75 1.26 -8.03 -146.51 -54.78 -18.02 510
1 12.94 14.7 -7.08 106.04 -6.79 13.95 511
2 13.5 7.55 -7.01 92.55 16.22 17.8 512
3 15.71 1.34 -8.02 -147.11 -54.76 -17.64 513
1 12.94 14.92 -7.08 105.73 -6.94 13.84 514
2 13.48 7.65 -7 92.29 16.24 17.64 515
3 15.64 1.51 -8 -148.36 -54.69 -16.88 516
1 12.96 15.12 -7.11 105.38 -7.03 13.8 517
2 13.44 7.84 -7.01 91.82 16.35 17.51 518
3 15.57 1.66 -8.01 -149.57 -54.76 -16.15 519
1 12.96 15.21 -7.12 105.25 -6.99 13.75 520
2 13.4 8.02 -7.03 91.38 16.46 17.47 521
3 15.52 1.73 -8.01 -150.14 -54.8 -15.84 522
1 12.96 15.36 -7.14 104.81 -6.97 13.75 523
2 13.38 8.11 -7.02 91.19 16.41 17.36 524
3 15.43 1.87 -8.02 -151.33 -54.8 -15.07 525
1 12.93 15.54 -7.15 104.61 -6.99 13.71 526
2 13.32 8.29 -7.04 90.9 16.44 17.31 527
3 15.39 1.94 -8.02 -151.9 -54.78 -14.7 528
1 12.9 15.64 -7.13 104.55 -7.1 13.62 529
2 13.26 8.47 -7.02 90.62 16.33 17.09 530
3 15.31 2.1 -8.01 -152.95 -54.62 -13.97 531
1 12.87 15.82 -7.1 104.35 -7.29 13.54 532
2 13.24 8.56 -7.01 90.48 16.24 17.05 533
3 15.24 2.26 -8.03 -153.74 -54.62 -13.47 534
1 12.85 15.91 -7.09 104.28 -7.34 13.51 535
2 13.19 8.74 -7.02 90.26 16.17 17.05 536
3 15.22 2.32 -8.03 -154.31 -54.56 -13.16 537
1 12.84 16.06 -7.08 104.02 -7.4 13.51 538
2 13.14 8.89 -7.04 90.04 16.15 17.05 539
3 15.16 2.43 -8.06 -155.32 -54.56 -12.59 540
1 12.82 16.19 -7.11 103.75 -7.29 13.67 541
2 13.12 8.96 -7.04 89.96 16.15 17.03 542
3 15.09 2.54 -8.07 -156.18 -54.51 -12.06 543
1 12.81 16.25 -7.12 103.62 -7.25 13.73 544
2 13.05 9.1 -7.04 89.93 15.97 17.07 545
3 15.06 2.6 -8.08 -156.58 -54.45 -11.82 546
1 12.76 16.38 -7.12 103.54 -7.23 13.86 547
2 12.99 9.23 -7.03 89.89 15.82 16.96 548
3 15.01 2.72 -8.09 -157.26 -54.29 -11.34 549
1 12.7 16.52 -7.07 103.51 -7.43 13.71 550
2 12.97 9.29 -7.02 89.82 15.67 16.83 551
3 14.97 2.85 -8.07 -157.85 -53.99 -10.94 552
1 12.68 16.58 -7.03 103.51 -7.56 13.58 553
2 12.94 9.4 -7 89.74 15.45 16.61 554
3 14.95 2.9 -8.08 -158.18 -53.94 -10.79 555
1 12.65 16.71 -7.01 103.54 -7.65 13.49 556
2 12.92 9.46 -7.01 89.71 15.42 16.59 557
3 14.91 2.99 -8.11 -158.69 -54.01 -10.52 558
1 12.61 16.81 -7.01 103.54 -7.65 13.45 559
2 12.86 9.57 -7.02 89.71 15.34 16.59 560
3 14.85 3.05 -8.14 -159.26 -54.01 -10.17 561
1 12.59 16.86 -7.01 103.54 -7.65 13.45 562
2 12.81 9.65 -7.04 89.71 15.29 16.66 563
3 14.83 3.09 -8.15 -159.5 -54.01 -10 564
1 12.54 16.95 -7.02 103.51 -7.6 13.45 565
2 12.78 9.7 -7.04 89.74 15.25 16.63 566
3 14.79 3.17 -8.16 -159.94 -53.85 -9.67 567
1 12.48 17.04 -7.02 103.56 -7.6 13.38 568
2 12.73 9.8 -7.05 89.76 15.14 16.55 569
3 14.75 3.26 -8.18 -160.36 -53.75 -9.38 570
1 12.45 17.09 -7.01 103.62 -7.62 13.34 571
2 12.68 9.9 -7.05 89.8 14.96 16.39 572
3 14.74 3.29 -8.19 -160.64 -53.64 -9.18 573
1 12.39 17.2 -6.99 103.71 -7.73 13.16 574
2 12.66 9.95 -7.05 89.78 14.85 16.26 575
3 14.7 3.38 -8.22 -161.1 -53.48 -8.83 576
1 12.34 17.29 -6.97 103.8 -7.78 13.05 577
2 12.61 10.05 -7.07 89.87 14.72 16.19 578
3 14.68 3.45 -8.23 -161.72 -53.28 -8.48 579
1 12.31 17.33 -6.98 103.82 -7.78 13.05 580
2 12.55 10.13 -7.09 89.89 14.63 16.17 581
3 14.66 3.48 -8.24 -161.92 -53.22 -8.33 582
1 12.27 17.4 -6.99 103.82 -7.71 13.05 583
2 12.52 10.17 -7.1 89.91 14.55 16.17 584
3 14.61 3.57 -8.27 -162.31 -53.06 -7.95 585
1 12.23 17.43 -6.99 103.82 -7.73 13.05 586
2 12.46 10.26 -7.1 90.02 14.37 16.17 587
3 14.59 3.62 -8.28 -162.58 -52.93 -7.71 588
1 12.16 17.53 -6.98 103.91 -7.78 13.05 589
2 12.4 10.36 -7.12 90.15 14.19 16.15 590
3 14.55 3.72 -8.31 -162.82 -52.71 -7.47 591
1 12.07 17.64 -6.97 104.06 -7.89 13.05 592
2 12.37 10.41 -7.13 90.2 14.11 16.11 593
3 14.51 3.8 -8.35 -163.37 -52.51 -7.05 594
1 12.02 17.69 -6.97 104.13 -7.95 13.01 595
2 12.31 10.52 -7.13 90.26 13.84 15.97 596
3 14.49 3.84 -8.36 -163.67 -52.45 -6.81 597
1 11.95 17.79 -6.96 104.24 -8.06 12.96 598
2 12.24 10.62 -7.13 90.35 13.54 15.78 599
3 14.44 3.89 -8.41 -164.38 -52.27 -6.26 600
1 11.89 17.87 -6.96 104.26 -8.09 12.92 601
2 12.2 10.66 -7.15 90.4 13.45 15.73 602
3 14.4 3.97 -8.45 -164.86 -52.08 -5.93 603
1 11.85 17.91 -6.97 104.28 -8.04 12.94 604
2 12.14 10.75 -7.16 90.51 13.23 15.62 605
3 14.38 4.02 -8.47 -165.08 -51.94 -5.73 606
1 11.76 18 -6.97 104.39 -8.04 12.88 607
2 12.07 10.85 -7.17 90.59 12.99 15.53 608
3 14.34 4.1 -8.49 -165.56 -51.57 -5.41 609
1 11.67 18.1 -6.95 104.48 -8.11 12.79 610
2 12.04 10.91 -7.17 90.7 12.81 15.47 611
3 14.29 4.2 -8.53 -166.03 -51.33 -5.05 612
1 11.63 18.15 -6.93 104.55 -8.2 12.7 613
2 11.98 11.01 -7.17 90.75 12.52 15.23 614
3 14.27 4.24 -8.55 -166.25 -51.2 -4.92 615
1 11.56 18.24 -6.92 104.61 -8.28 12.5 616
2 11.94 11.06 -7.19 90.77 12.46 15.16 617
3 14.23 4.31 -8.59 -166.88 -51.02 -4.5 618
1 11.5 18.33 -6.92 104.7 -8.37 12.26 619
2 11.87 11.15 -7.23 90.81 12.35 15.03 620
3 14.18 4.38 -8.62 -167.32 -50.8 -4.24 621
1 11.47 18.37 -6.9 104.72 -8.44 12.11 622
2 11.81 11.25 -7.25 90.79 12.13 14.77 623
3 14.15 4.42 -8.63 -167.61 -50.62 -4.09 624
1 11.39 18.47 -6.9 104.83 -8.53 11.84 625
2 11.77 11.3 -7.26 90.81 12.04 14.63 626
3 14.11 4.5 -8.66 -168.11 -50.45 -3.74 627
1 11.29 18.58 -6.88 105.01 -8.68 11.54 628
2 11.72 11.4 -7.26 90.88 11.87 14.35 629
3 14.07 4.6 -8.67 -168.64 -50.12 -3.38 630
1 11.24 18.64 -6.87 105.12 -8.75 11.38 631
2 11.65 11.5 -7.27 91.05 11.67 14.15 632
3 14.06 4.64 -8.69 -168.9 -50.01 -3.21 633
1 11.15 18.75 -6.87 105.31 -8.81 11.18 634
2 11.62 11.55 -7.28 91.1 11.58 14.06 635
3 14.02 4.72 -8.71 -169.48 -49.83 -2.77 636
1 11.07 18.84 -6.89 105.49 -8.85 11.01 637
2 11.57 11.63 -7.29 91.21 11.51 13.93 638
3 13.98 4.79 -8.74 -170.02 -49.75 -2.33 639
1 11.04 18.87 -6.9 105.58 -8.85 10.94 640
2 11.5 11.7 -7.32 91.38 11.47 13.8 641
3 13.95 4.82 -8.76 -170.27 -49.75 -2.13 642
1 10.96 18.94 -6.9 105.73 -8.88 10.74 643
2 11.47 11.74 -7.32 91.45 11.38 13.67 644
3 13.91 4.88 -8.78 -170.73 -49.61 -1.71 645
1 10.92 18.98 -6.89 105.86 -8.9 10.63 646
2 11.38 11.82 -7.33 91.78 11.27 13.6 647
3 13.9 4.91 -8.79 -170.95 -49.53 -1.49 648
1 10.82 19.05 -6.88 106.13 -8.99 10.48 649
2 11.31 11.9 -7.33 92.09 11.14 13.51 650
3 13.86 4.99 -8.79 -171.23 -49.31 -1.23 651
1 10.72 19.11 -6.88 106.37 -8.99 10.44 652
2 11.27 11.93 -7.35 92.22 11.16 13.51 653
3 13.84 5.06 -8.81 -171.52 -49.2 -0.92 654
1 10.67 19.14 -6.9 106.52 -8.94 10.42 655
2 11.2 11.99 -7.35 92.5 11.1 13.45 656
3 13.83 5.08 -8.82 -171.74 -49.13 -0.73 657
1 10.56 19.2 -6.92 106.85 -8.83 10.37 658
2 11.13 12.04 -7.36 92.81 11.01 13.36 659
3 13.8 5.12 -8.83 -172.09 -49.04 -0.35 660
1 10.45 19.25 -6.92 107.18 -8.79 10.2 661
2 11.1 12.07 -7.36 92.97 10.94 13.27 662
3 13.77 5.17 -8.84 -172.31 -48.96 0 663
1 10.4 19.27 -6.91 107.34 -8.81 10.09 664
2 11.02 12.11 -7.35 93.3 10.85 13.07 665
3 13.76 5.19 -8.84 -172.4 -48.87 0.11 666
1 10.27 19.32 -6.89 107.78 -8.85 9.82 667
2 10.92 12.16 -7.35 93.78 10.74 12.96 668
3 13.74 5.23 -8.83 -172.46 -48.74 0.35 669
1 10.1 19.38 -6.87 108.37 -8.94 9.65 670
2 10.88 12.18 -7.35 94.02 10.66 12.88 671
3 13.72 5.27 -8.83 -172.57 -48.6 0.57 672
1 10.02 19.4 -6.86 108.63 -8.92 9.56 673
2 10.8 12.22 -7.34 94.48 10.57 12.83 674
3 13.71 5.29 -8.84 -172.62 -48.56 0.68 675
1 9.86 19.43 -6.86 109.2 -8.88 9.4 676
2 10.75 12.23 -7.35 94.72 10.57 12.79 677
3 13.69 5.31 -8.85 -172.81 -48.52 1.01 678
1 9.69 19.45 -6.86 109.84 -8.83 9.12 679
2 10.67 12.25 -7.36 95.23 10.55 12.68 680
3 13.67 5.33 -8.86 -172.9 -48.47 1.3 681
1 9.6 19.46 -6.86 110.19 -8.83 8.92 682
2 10.56 12.27 -7.35 95.87 10.42 12.5 683
3 13.66 5.34 -8.86 -172.95 -48.43 1.43 684
1 9.39 19.48 -6.84 111.07 -8.92 8.44 685
2 10.5 12.27 -7.35 96.17 10.35 12.37 686
3 13.65 5.37 -8.86 -172.97 -48.36 1.65 687
1 9.19 19.49 -6.82 111.91 -9.01 7.98 688
2 10.4 12.3 -7.34 96.88 10.24 12.11 689
3 13.64 5.38 -8.86 -173.01 -48.27 1.82 690
1 9.09 19.49 -6.82 112.32 -9.01 7.82 691
2 10.3 12.29 -7.35 97.51 10.2 12.04 692
3 13.63 5.38 -8.87 -173.01 -48.25 1.91 693
1 8.92 19.47 -6.85 113.01 -8.83 7.65 694
2 10.26 12.27 -7.36 97.78 10.22 12.06 695
3 13.61 5.39 -8.88 -173.1 -48.21 2.13 696
1 8.75 19.43 -6.89 113.66 -8.61 7.6 697
2 10.17 12.26 -7.38 98.48 10.28 12.15 698
3 13.61 5.39 -8.88 -173.17 -48.14 2.35 699
1 8.65 19.41 -6.89 114.06 -8.59 7.54 700
2 10.07 12.23 -7.38 99.14 10.2 12.08 701
3 13.61 5.39 -8.88 -173.14 -48.1 2.46 702
1 8.46 19.37 -6.9 114.79 -8.55 7.43 703
2 10.03 12.22 -7.37 99.47 10.11 12 704
3 13.6 5.39 -8.89 -173.12 -47.99 2.75 705
1 8.36 19.34 -6.88 115.25 -8.57 7.27 706
2 9.93 12.2 -7.37 100.17 9.98 11.91 707
3 13.59 5.4 -8.89 -173.08 -47.9 2.9 708
1 8.17 19.3 -6.83 116.13 -8.83 6.79 709
2 9.83 12.17 -7.38 100.92 9.95 11.84 710
3 13.57 5.4 -8.9 -172.97 -47.79 3.25 711
1 7.97 19.23 -6.85 117.03 -8.81 6.57 712
2 9.77 12.14 -7.4 101.27 10 11.87 713
3 13.55 5.39 -8.93 -172.79 -47.66 3.6 714
1 7.87 19.19 -6.89 117.42 -8.72 6.59 715
2 9.68 12.06 -7.43 101.91 10.06 11.89 716
3 13.54 5.37 -8.93 -172.68 -47.59 3.78 717
1 7.69 19.09 -6.95 118.06 -8.5 6.66 718
2 9.59 11.98 -7.46 102.5 10.13 11.91 719
3 13.52 5.33 -8.96 -172.46 -47.5 4.11 720
1 7.55 18.98 -6.96 118.61 -8.53 6.55 721
2 9.56 11.94 -7.47 102.79 10.09 11.82 722
3 13.51 5.28 -8.99 -172.11 -47.35 4.35 723
1 7.48 18.93 -6.95 118.94 -8.61 6.39 724
2 9.49 11.86 -7.48 103.34 10 11.56 725
3 13.5 5.26 -9 -171.91 -47.26 4.39 726
1 7.32 18.83 -6.95 119.69 -8.7 6.06 727
2 9.42 11.76 -7.48 103.82 9.91 11.38 728
3 13.5 5.2 -9.01 -171.43 -47.07 4.39 729
1 7.17 18.7 -6.96 120.37 -8.83 5.82 730
2 9.39 11.71 -7.5 104.11 9.93 11.32 731
3 13.5 5.13 -9.04 -170.95 -47.02 4.39 732
1 7.11 18.62 -6.98 120.63 -8.81 5.76 733
2 9.33 11.58 -7.55 104.68 10.13 11.34 734
3 13.51 5.08 -9.05 -170.73 -46.98 4.37 735
1 6.98 18.45 -7.03 121.2 -8.7 5.76 736
2 9.3 11.51 -7.58 104.96 10.22 11.38 737
3 13.53 4.99 -9.06 -170.16 -46.87 4.37 738
1 6.83 18.29 -7.09 121.9 -8.57 5.8 739
2 9.24 11.37 -7.6 105.58 10.33 11.38 740
3 13.53 4.89 -9.07 -169.48 -46.85 4.33 741
1 6.75 18.21 -7.11 122.3 -8.59 5.76 742
2 9.19 11.23 -7.62 106.17 10.26 11.32 743
3 13.54 4.85 -9.07 -169.1 -46.78 4.31 744
1 6.61 18.04 -7.11 123.07 -8.72 5.54 745
2 9.17 11.17 -7.62 106.5 10.24 11.25 746
3 13.57 4.76 -9.1 -168.44 -46.71 4.26 747
1 6.5 17.87 -7.11 123.77 -8.9 5.41 748
2 9.13 11.04 -7.64 107.14 10.22 11.21 749
3 13.61 4.65 -9.1 -167.85 -46.65 4.24 750
1 6.46 17.77 -7.14 124.01 -8.85 5.47 751
2 9.11 10.87 -7.66 107.62 10.28 11.21 752
3 13.62 4.59 -9.11 -167.56 -46.67 4.24 753
1 6.37 17.57 -7.18 124.5 -8.7 5.6 754
2 9.09 10.78 -7.66 107.86 10.33 11.23 755
3 13.65 4.47 -9.12 -166.88 -46.65 4.13 756
1 6.29 17.38 -7.2 124.91 -8.75 5.67 757
2 9.07 10.62 -7.68 108.41 10.35 11.29 758
3 13.7 4.35 -9.13 -166.18 -46.56 3.96 759
1 6.26 17.28 -7.2 125.16 -8.75 5.65 760
2 9.04 10.47 -7.69 108.98 10.28 11.18 761
3 13.72 4.3 -9.12 -165.74 -46.52 3.8 762
1 6.18 17.1 -7.21 125.66 -8.77 5.58 763
2 9.04 10.39 -7.68 109.18 10.24 11.07 764
3 13.76 4.19 -9.12 -164.99 -46.34 3.56 765
1 6.16 17.01 -7.2 125.93 -8.85 5.47 766
2 9.04 10.23 -7.69 109.58 10.15 10.9 767
3 13.78 4.14 -9.13 -164.6 -46.36 3.41 768
1 6.1 16.83 -7.2 126.45 -8.94 5.34 769
2 9.04 10.06 -7.7 110 10.15 10.83 770
3 13.83 4 -9.14 -163.98 -46.32 3.23 771
1 6.06 16.62 -7.21 126.78 -8.96 5.3 772
2 9.04 9.97 -7.71 110.21 10.13 10.85 773
3 13.86 3.88 -9.16 -163.3 -46.36 2.97 774
1 6.02 16.52 -7.23 127.05 -8.88 5.43 775
2 9.04 9.8 -7.73 110.65 10.15 10.88 776
3 13.88 3.81 -9.17 -162.97 -46.38 2.88 777
1 5.98 16.31 -7.24 127.46 -8.9 5.49 778
2 9.05 9.63 -7.72 111.01 10.04 10.7 779
3 13.94 3.69 -9.16 -162.22 -46.21 2.61 780
1 5.94 16.12 -7.22 127.92 -9.01 5.32 781
2 9.06 9.55 -7.72 111.25 10.02 10.68 782
3 14 3.58 -9.17 -161.41 -46.25 2.29 783
1 5.91 16.04 -7.22 128.23 -9.07 5.25 784
2 9.07 9.38 -7.72 111.64 9.98 10.57 785
3 14.03 3.52 -9.17 -160.99 -46.19 2.15 786
1 5.89 15.85 -7.2 128.67 -9.18 5.01 787
2 9.08 9.3 -7.72 111.82 9.95 10.52 788
3 14.08 3.4 -9.18 -160.25 -46.25 1.87 789
1 5.88 15.66 -7.2 129.11 -9.16 4.9 790
2 9.11 9.13 -7.73 112.17 9.93 10.44 791
3 14.13 3.25 -9.19 -159.59 -46.32 1.65 792
1 5.88 15.56 -7.22 129.27 -9.07 4.94 793
2 9.15 8.94 -7.73 112.48 9.95 10.35 794
3 14.16 3.19 -9.19 -159.17 -46.32 1.49 795
1 5.86 15.34 -7.25 129.62 -8.96 5.05 796
2 9.17 8.85 -7.74 112.65 10.02 10.35 797
3 14.23 3.05 -9.18 -158.33 -46.38 1.14 798
1 5.86 15.14 -7.25 129.99 -9.01 5.03 799
2 9.21 8.67 -7.74 112.98 10.04 10.35 800
3 14.3 2.92 -9.17 -157.41 -46.32 0.79 801
1 5.87 15.05 -7.25 130.19 -9.03 4.97 802
2 9.27 8.49 -7.74 113.29 10 10.26 803
3 14.33 2.87 -9.18 -156.8 -46.38 0.48 804
1 5.88 14.85 -7.25 130.61 -9.07 4.92 805
2 9.29 8.41 -7.73 113.44 10 10.24 806
3 14.42 2.72 -9.17 -155.98 -46.36 0.11 807
1 5.92 14.65 -7.26 130.94 -9.01 4.94 808
2 9.36 8.22 -7.74 113.69 10.04 10.22 809
3 14.5 2.58 -9.18 -155.06 -46.45 -0.31 810
1 5.94 14.54 -7.28 131.11 -8.96 4.97 811
2 9.44 8.02 -7.74 113.88 10.15 10.2 812
3 14.54 2.49 -9.17 -154.71 -46.52 -0.53 813
1 5.99 14.32 -7.29 131.35 -8.9 5.01 814
2 9.48 7.93 -7.74 113.97 10.22 10.2 815
3 14.62 2.33 -9.17 -153.79 -46.67 -0.97 816
1 6.02 14.22 -7.3 131.46 -8.85 5.01 817
2 9.56 7.74 -7.74 114.26 10.33 10.26 818
3 14.66 2.27 -9.15 -153.28 -46.71 -1.16 819
1 6.09 14.02 -7.3 131.75 -8.79 4.99 820
2 9.65 7.56 -7.73 114.46 10.42 10.2 821
3 14.76 2.13 -9.13 -152.38 -46.74 -1.54 822
1 6.16 13.83 -7.3 132.01 -8.75 4.92 823
2 9.7 7.48 -7.73 114.59 10.46 10.22 824
3 14.87 2 -9.11 -151.48 -46.87 -1.93 825
1 6.19 13.75 -7.32 132.17 -8.7 4.94 826
2 9.82 7.3 -7.73 114.74 10.59 10.17 827
3 14.93 1.92 -9.09 -151.06 -46.87 -2.15 828
1 6.3 13.56 -7.34 132.3 -8.59 4.97 829
2 9.94 7.13 -7.73 114.79 10.74 10.11 830
3 15.04 1.77 -9.1 -150.21 -47.09 -2.66 831
1 6.42 13.38 -7.35 132.36 -8.48 4.92 832
2 9.99 7.04 -7.73 114.81 10.81 10.13 833
3 15.13 1.63 -9.07 -149.28 -47.15 -3.19 834
1 6.48 13.28 -7.35 132.36 -8.46 4.92 835
2 10.11 6.86 -7.74 114.79 10.94 10.15 836
3 15.18 1.56 -9.07 -148.75 -47.2 -3.47 837
1 6.6 13.1 -7.36 132.41 -8.39 4.92 838
2 10.23 6.69 -7.73 114.83 11.03 10.15 839
3 15.28 1.41 -9.04 -147.72 -47.31 -4.15 840
1 6.72 12.94 -7.37 132.45 -8.33 4.94 841
2 10.31 6.6 -7.73 114.76 11.07 10.06 842
3 15.39 1.26 -9.03 -146.67 -47.35 -4.77 843
1 6.79 12.86 -7.37 132.47 -8.33 4.92 844
2 10.45 6.43 -7.71 114.65 11.14 10.02 845
3 15.46 1.2 -9.03 -146.07 -47.44 -5.19 846
1 6.93 12.69 -7.39 132.47 -8.24 5.03 847
2 10.52 6.35 -7.71 114.65 11.18 10.02 848
3 15.57 1.04 -9 -145.11 -47.55 -5.87 849
1 7.1 12.51 -7.4 132.39 -8.15 5.12 850
2 10.66 6.17 -7.71 114.59 11.29 10.11 851
3 15.68 0.87 -8.98 -144.16 -47.75 -6.46 852
1 7.17 12.43 -7.41 132.39 -8.13 5.16 853
2 10.8 6.01 -7.72 114.61 11.47 10.26 854
3 15.75 0.79 -8.97 -143.72 -47.81 -6.72 855
1 7.32 12.27 -7.42 132.39 -8.09 5.23 856
2 10.87 5.93 -7.71 114.59 11.54 10.31 857
3 15.85 0.66 -8.94 -142.67 -47.99 -7.27 858
1 7.48 12.11 -7.42 132.32 -8.04 5.32 859
2 11.02 5.77 -7.69 114.52 11.69 10.42 860
3 15.99 0.55 -8.92 -141.48 -48.1 -7.93 861
1 7.57 12.04 -7.43 132.25 -8 5.41 862
2 11.18 5.62 -7.7 114.41 11.84 10.66 863
3 16.05 0.48 -8.9 -141.06 -48.14 -8.2 864
1 7.74 11.91 -7.44 132.06 -7.93 5.54 865
2 11.25 5.55 -7.7 114.3 11.91 10.77 866
3 16.15 0.35 -8.91 -140.01 -48.3 -9.01 867
1 7.93 11.79 -7.46 131.77 -7.8 5.73 868
2 11.41 5.41 -7.7 114.1 12.02 10.85 869
3 16.25 0.19 -8.91 -139.15 -48.54 -9.73 870
1 8.03 11.72 -7.48 131.59 -7.71 5.78 871
2 11.58 5.27 -7.7 113.75 12.17 10.9 872
3 16.31 0.12 -8.91 -138.76 -48.63 -10.06 873
1 8.23 11.61 -7.48 131.29 -7.62 5.8 874
2 11.66 5.21 -7.7 113.62 12.24 10.9 875
3 16.4 0 -8.88 -137.81 -48.71 -10.77 876
1 8.33 11.55 -7.49 131.11 -7.6 5.87 877
2 11.83 5.09 -7.69 113.27 12.33 10.94 878
3 16.46 -0.05 -8.87 -137.31 -48.71 -11.12 879
1 8.54 11.47 -7.49 130.76 -7.62 5.95 880
2 11.99 4.98 -7.69 112.9 12.44 11.07 881
3 16.56 -0.15 -8.87 -136.25 -48.89 -12.02 882
1 8.75 11.4 -7.48 130.34 -7.65 6.02 883
2 12.08 4.93 -7.68 112.7 12.46 11.16 884
3 16.65 -0.27 -8.87 -135.4 -49.02 -12.85 885
1 8.86 11.35 -7.48 130.1 -7.65 6.09 886
2 12.24 4.83 -7.68 112.26 12.57 11.36 887
3 16.69 -0.33 -8.87 -135 -49.11 -13.32 888
1 9.07 11.28 -7.5 129.62 -7.56 6.44 889
2 12.39 4.72 -7.67 111.84 12.68 11.6 890
3 16.77 -0.45 -8.87 -134.41 -49.28 -13.97 891
1 9.29 11.2 -7.51 129.16 -7.51 6.68 892
2 12.47 4.67 -7.66 111.6 12.72 11.69 893
3 16.84 -0.54 -8.86 -133.62 -49.44 -14.77 894
1 9.39 11.18 -7.51 128.98 -7.49 6.72 895
2 12.62 4.6 -7.66 111.27 12.81 11.89 896
3 16.89 -0.57 -8.86 -133.09 -49.5 -15.25 897
1 9.59 11.13 -7.5 128.56 -7.51 6.83 898
2 12.77 4.53 -7.66 110.87 12.9 12.15 899
3 16.98 -0.63 -8.82 -132.3 -49.55 -15.93 900
1 9.8 11.1 -7.5 128.14 -7.56 7.08 901
2 12.85 4.5 -7.66 110.72 12.94 12.37 902
3 17.07 -0.69 -8.8 -131.62 -49.72 -16.66 903
1 9.89 11.08 -7.51 127.95 -7.56 7.23 904
2 12.99 4.45 -7.64 110.3 13.07 12.66 905
3 17.11 -0.73 -8.79 -131.33 -49.81 -16.96 906
1 10.09 11.05 -7.51 127.4 -7.51 7.6 907
2 13.06 4.43 -7.63 110.13 13.16 12.81 908
3 17.16 -0.81 -8.79 -130.87 -50.05 -17.6 909
1 10.29 11.03 -7.51 126.87 -7.43 7.98 910
2 13.19 4.38 -7.63 109.73 13.32 13.27 911
3 17.2 -0.86 -8.78 -130.23 -50.3 -18.33 912
1 10.39 11.02 -7.49 126.61 -7.4 8.06 913
2 13.32 4.35 -7.6 109.27 13.43 13.56 914
3 17.24 -0.88 -8.78 -129.92 -50.43 -18.7 915
1 10.58 11.04 -7.48 126.1 -7.36 8.31 916
2 13.39 4.35 -7.58 109.07 13.47 13.69 917
3 17.31 -0.91 -8.77 -129.33 -50.62 -19.4 918
1 10.78 11.07 -7.45 125.55 -7.36 8.46 919
2 13.52 4.35 -7.56 108.61 13.56 14 920
