UTMX	UTMY	Idxa	Gridpt_no.	Sampled	Elev_mean	Slope_mean	Aspece_mean	Aspval_mean	Aspwest_mean	Cir_mean	Cir_median	Red_mean	Red_median	Grn_mean	Grn_median	SpringDist	StreamDist	Dist2Water	DepthClass
481909	4629643	99002815	2123	n	2128.49	2.4147	154.501	0.253002	0.687232	116.49	116	103.587	103	84.7839	84	914.538	2334.57244	914.538	Medium
482209	4629643	99002816	2124	n	2132.32	3.6245	220.073	0.070851	0.206848	118.729	118	110.141	109	87.5583	86	864.85773	2123.62039	864.85773	Shallow
482509	4629643	99002817	2125	n	2128.21	4.2951	117.9	0.52215	0.887082	113.049	113	102.643	102	84.0844	84	756.06681	1846.3807	756.06681	Shallow
482809	4629643	99002818	2126	n	2118.49	2.3013	149.259	0.284248	0.687604	113.507	113	108.9	109	88.3135	88	758.48213	1577.49162	758.48213	Deep
483109	4629643	99002819	2127	n	2110.13	2.7815	74.2131	0.802076	0.896476	110.821	109	104.111	102	84.6708	83	871.17924	1322.05822	871.17924	Shallow
483409	4629643	99002820	2128	n	2097.89	3.0346	78.7885	0.810457	0.888862	113.963	113	106.269	105	87.0122	86	1059.53358	1089.58527	1059.53358	Deep
483709	4629643	99002821	2129	n	2091.5	2.8018	102.936	0.91643	0.699694	113.614	114	110.004	110	88.2359	88	1161.90987	898.08362	898.08362	Deep
484009	4629643	99002822	2130	n	2084.96	2.7475	63.8402	0.9195	0.881767	111.725	112	107.609	108	86.6712	87	1071.56552	778.40369	778.40369	Shallow
484309	4629643	99002823	2131	n	2077.95	4.9407	102.663	0.95237	0.581234	110.051	109	104.381	104	82.4684	82	1061.35329	765.02969	765.02969	Shallow
484609	4629643	99002824	2132	n	2065.66	6.8614	57.7525	0.895419	0.851147	120.044	119	114.112	113	92.6955	92	1133.44119	800.38326	800.38326	Deep
484909	4629643	99002825	2133	n	2037.05	5.632	70.7491	0.836208	0.913276	124.549	124	118.579	118	95.815	95	1273.93369	736.72297	736.72297	Deep
485209	4629643	99002826	2134	n	2026.52	6.7339	255.16	0.829784	0.436025	114.257	114	109.715	110	85.8809	86	1219.74012	723.26599	723.26599	Deep
485509	4629643	99002827	2135	n	2031.38	4.6584	111.559	0.921264	0.638579	114.734	115	114.379	114	90.1624	90	927.45177	595.14959	595.14959	Shallow
485809	4629643	99002828	2136	n	2013.67	5.627	73.0179	0.83697	0.938053	122.952	123	123.48	123	101.235	101	642.31428	423.17042	423.17042	Deep
486109	4629643	99002829	2137	n	1991.24	3.821	84.8103	0.768684	0.966014	132.501	132	133.544	133	110.961	110	380.74726	225.4272	225.4272	Deep
486409	4629643	99002830	2138	n	1981.44	4.141	213.659	0.552449	0.415755	121.147	122	121.968	122	97.5111	97	239.51894	44.12058	44.12058	Deep
486709	4629643	99002831	2139	n	2008.98	11.5189	238.609	0.271923	0.247209	106.768	108	117.429	117	89.2723	89	387.00151	309.02425	309.02425	Deep
487009	4629643	99002832	2140	n	2033.78	9.4669	228.125	0.083946	0.180455	115.87	116	128.477	129	96.6586	96	649.74688	589.93082	589.93082	Deep
487309	4629643	99002833	2141	n	2051.26	7.921	167.805	0.198637	0.572439	120.631	118	132.193	129	101.76	99	789.24068	789.24068	789.24068	Deep
487609	4629643	99002834	2142	n	2043.6	1.6022	111.436	0.668672	0.873758	109.493	109	121.638	121	94.8064	95	817.58117	817.58117	817.58117	Deep
487909	4629643	99002835	2143	n	2037.54	2.9597	123.285	0.466722	0.826508	121.501	121	133.59	133	107.057	107	945.50362	945.50362	945.50362	Deep
488209	4629643	99002836	2144	n	2027.92	4.2398	164.522	0.300344	0.570783	115.694	115	129.196	128	102.628	102	1139.96282	1139.27786	1139.27786	Deep
488509	4629643	99002837	2145	n	2034.05	4.0471	174.082	0.579877	0.502729	106.26	107	120.949	121	93.8458	94	1372.97245	1274.21836	1274.21836	Deep
488809	4629643	99002838	2146	n	2028.72	2.1174	113.571	0.531243	0.780135	115.06	115	128.185	128	102.069	102	1531.21301	1385.47237	1385.47237	Deep
489109	4629643	99002839	2147	n	2022.41	2.0104	106.099	0.645579	0.846735	117.547	118	128.697	129	103.455	103	1579.12434	1534.98171	1534.98171	Deep
489409	4629643	99002840	2148	n	2012.11	2.5741	110.271	0.575918	0.891605	119.841	120	128.492	129	104.107	104	1680.07562	1705.08112	1680.07562	Deep
489709	4629643	99002841	2149	n	2020.45	6.4699	225.25	0.109496	0.196615	110.902	111	120.693	120	95.4628	95	1825.28751	1890.32281	1825.28751	Deep
490009	4629643	99002842	2150	n	2022.34	8.0356	144.05	0.337786	0.743551	134.709	135	138.558	138	115.431	115	2005.16705	1994.67753	1994.67753	Deep
490309	4629643	99002843	2151	n	2006.99	3.595	135.149	0.432867	0.786129	130.247	131	134.939	135	112.113	112	2211.27007	1986.79481	1986.79481	Deep
490609	4629643	99002844	2152	n	2018.97	10.9142	246.09	0.241301	0.144012	105.834	104	112.393	111	88.4478	87	2079.64999	2017.38732	2017.38732	Deep
490909	4629643	99002845	2153	n	2078.95	11.916	218.458	0.313996	0.343593	110.733	111	116.618	116	94.1284	95	1940.61388	1940.61388	1940.61388	Deep
491209	4629643	99002846	2154	n	2049.47	15.0238	111.609	0.565391	0.871571	139.279	139	141.591	141	119.1	118	1840.38592	1840.38592	1840.38592	Deep
491509	4629643	99002847	2155	n	2009.98	9.5265	121.188	0.49451	0.782418	134.601	134	140.894	141	117.895	117	1785.5135	1785.5135	1785.5135	Deep
491809	4629643	99002848	2156	n	1973.45	8.5459	91.2735	0.685196	0.864423	142.173	140	143.902	142	121.819	120	1780.19566	1683.8217	1683.8217	Deep
492109	4629643	99002849	2157	n	1949.49	4.8846	114.72	0.536121	0.894725	142.808	142	142.959	143	121.418	121	1824.86567	1605.87379	1605.87379	Deep
492409	4629643	99002850	2158	n	1931.96	4.1109	105.376	0.595486	0.874182	144.096	144	143.41	143	121.735	121	1916.03049	1477.07543	1477.07543	Deep
492709	4629643	99002851	2159	n	1919.07	5.5146	115.911	0.505726	0.756914	157.114	156	157.444	155	135.577	133	2047.48894	1374.65267	1374.65267	Deep
493009	4629643	99002852	2160	n	1906.23	3.1028	120.802	0.498316	0.880848	153.977	155	150.475	151	130.185	131	2212.06896	1333.26219	1333.26219	Deep
493309	4629643	99002853	2161	n	1898.29	0.9657	99.3803	0.673625	0.986189	159.889	161	134.915	141	123.95	126	2257.65524	1358.49409	1358.49409	Deep
475609	4629443	99002862	2162	n	2101.27	8.5996	245.43	0.632255	0.32636	138.017	138	125.824	131	104.697	108	2188.39715	593.77787	593.77787	Medium
475909	4629443	99002863	2163	n	2103.84	12.8132	218.438	0.760848	0.446113	133.933	133	113.816	114	93.7102	93	1889.882	442.23686	442.23686	Deep
476209	4629443	99002864	2164	n	2124.16	19.6117	209.228	0.724843	0.372551	135.697	135	114.413	120	94.3148	96	1591.92519	381.68815	381.68815	Shallow
476509	4629443	99002865	2165	n	2116.66	18.7253	161.994	0.882702	0.659287	129.525	127	93.3104	97	73.4926	76	1294.91222	249.38378	249.38378	Shallow
476809	4629443	99002866	2166	n	2096.4	21.9926	137.777	0.775745	0.657954	127.533	126	109.699	108	87.965	84	999.68471	160.32024	160.32024	Shallow
477109	4629443	99002867	2167	n	2063.71	17.7227	171.593	0.461723	0.456503	138.927	140	116.487	122	102.391	103	708.47821	336.06652	336.06652	Shallow
477409	4629443	99002868	2168	n	2084.47	17.837	203.874	0.109062	0.324395	137.714	138	129.108	131	107.766	108	429.55003	616.58643	429.55003	Shallow
477709	4629443	99002869	2169	n	2109.9	17.158	188.609	0.068818	0.42975	141.292	141	127.018	131	108.263	110	216.99098	909.62462	216.99098	Shallow
478009	4629443	99002870	2170	n	2132.5	21.4084	225.695	0.232761	0.354895	137.657	144	118.626	130	100.221	111	299.42769	1206.09083	299.42769	Shallow
478309	4629443	99002871	2171	n	2163.56	18.6046	210.567	0.202532	0.390569	134.607	138	120.999	126	100.308	105	558.77437	1503.95918	558.77437	Shallow
478609	4629443	99002872	2172	n	2192.94	13.9775	218.662	0.072447	0.221063	132.693	134	118.792	122	98.7886	99	845.45884	1802.5347	845.45884	Shallow
478909	4629443	99002873	2173	n	2220.48	5.4609	214.374	0.127434	0.30865	123.463	123	112.332	112	91.0508	88	1139.02261	2101.51599	1139.02261	Shallow
479209	4629443	99002874	2174	n	2226.41	4.0763	187.475	0.052435	0.436132	120.233	119	106.667	107	83.914	83	1435.25063	2400.75146	1435.25063	Medium
479509	4629443	99002875	2175	n	2227.64	2.6418	154.984	0.313818	0.623753	119.749	119	108.221	108	83.4215	83	1732.77702	2700.15661	1732.77702	Medium
479809	4629443	99002876	2176	n	2208.11	9.376	99.2991	0.7634	0.734618	111.48	110	85.9174	85	69.3889	68	2031.03128	2769.88867	2031.03128	Medium
480109	4629443	99002877	2177	n	2193.31	9.5673	25.9998	0.974714	0.69643	115.534	112	82.4672	85	69.5294	69	2176.64252	2635.72786	2176.64252	Shallow
480409	4629443	99002878	2178	n	2171.98	10.4227	96.4111	0.942336	0.553939	107.634	106	79.0702	81	64.3681	65	1924.83526	2530.18566	1924.83526	Medium
480709	4629443	99002879	2179	n	2165.9	9.3906	83.6958	0.938883	0.689782	114.098	112	84.4731	88	69.4804	71	1688.8484	2456.95291	1688.8484	Medium
481009	4629443	99002880	2180	n	2151.4	2.6459	190.495	0.514142	0.384404	118.165	118	103.483	103	82.2623	82	1476.28826	2418.96584	1476.28826	Medium
481309	4629443	99002881	2181	n	2143.36	4.4723	77.3858	0.81485	0.952421	114.077	113	97.604	96	79.9763	79	1298.70904	2417.88624	1298.70904	Medium
481609	4629443	99002882	2182	n	2128.88	2.0881	102.145	0.792232	0.733295	115.755	115	98.3216	97	79.1109	78	1172.11914	2453.76282	1172.11914	Medium
481909	4629443	99002883	2183	n	2123.09	2.2459	131.279	0.412745	0.725204	119.034	118	104.031	103	84.7691	84	920.5555	2351.15016	920.5555	Medium
482209	4629443	99002884	2184	n	2121	5.1648	150.41	0.365467	0.510333	121.824	121	110.854	110	90.223	90	700.7714	2060.88942	700.7714	Medium
482509	4629443	99002885	2185	n	2129.37	5.8603	116.177	0.586035	0.72056	120.17	120	111.264	111	92.4624	92	561.01576	1773.87241	561.01576	Shallow
482809	4629443	99002886	2186	n	2114.6	2.3235	93.7677	0.679531	0.874006	111.557	111	102.766	103	82.8034	83	564.26661	1491.97234	564.26661	Shallow
483109	4629443	99002887	2187	n	2109.73	2.6176	150.378	0.360564	0.641541	114.22	114	108.863	109	87.2942	88	708.55835	1218.74509	708.55835	Deep
483409	4629443	99002888	2188	n	2099.67	2.2451	80.8173	0.788644	0.952245	114.21	114	107.06	107	86.5118	86	930.43702	961.61204	930.43702	Deep
483709	4629443	99002889	2189	n	2093.22	1.2267	108.854	0.588612	0.931122	116.514	115	111.75	110	89.3315	88	983.83749	737.60141	737.60141	Deep
484009	4629443	99002890	2190	n	2086.31	1.907	122.153	0.528778	0.839101	112.508	111	108.987	108	86.6263	86	875.30242	586.01533	586.01533	Shallow
484309	4629443	99002891	2191	n	2082.04	3.7719	168.422	0.226269	0.594629	117.757	117	114.247	113	90.8526	90	862.77022	568.13035	568.13035	Shallow
484609	4629443	99002892	2192	n	2068.65	5.2307	104.848	0.617291	0.912357	124.156	123	120.119	119	98.229	97	950.04767	614.06064	614.06064	Shallow
484909	4629443	99002893	2193	n	2044.61	5.6685	49.5	0.914089	0.823581	123.724	123	116.901	116	94.9312	94	1113.91593	539.93882	539.93882	Deep
485209	4629443	99002894	2194	n	2040.32	4.3842	188.274	0.654408	0.478846	120.976	120	117.832	116	93.7517	92	1274.19	523.27369	523.27369	Deep
485509	4629443	99002895	2195	n	2034.34	4.8109	107.532	0.555633	0.847581	129.038	128	128.427	127	104.938	104	997.97846	408.29486	408.29486	Shallow
485809	4629443	99002896	2196	n	2012.87	6.8283	102.267	0.613294	0.889391	134.99	134	135.175	134	112.032	111	740.51458	286.96207	286.96207	Deep
486109	4629443	99002897	2197	n	1987.96	4.0111	132.687	0.536106	0.876246	135.66	135	134.484	135	111.98	112	529.87044	87.29694	87.29694	Deep
486409	4629443	99002898	2198	n	1993.99	9.5547	285.425	0.733061	0.325274	106.206	105	107.583	107	83.7922	83	439.50373	116.94315	116.94315	Deep
486709	4629443	99002899	2199	n	2011.78	9.9804	204.971	0.630428	0.34828	102.828	104	112.185	113	85.2368	87	534.38223	389.77636	389.77636	Deep
487009	4629443	99002900	2200	n	2024.32	6.8929	205.954	0.61405	0.356782	106.105	105	115.859	114	88.8689	88	746.97069	661.122	661.122	Deep
487309	4629443	99002901	2201	n	2037.83	4.975	254.736	0.377072	0.227676	102.858	102	115.93	115	88.0581	87	988.53553	940.53393	940.53393	Deep
487609	4629443	99002902	2202	n	2040.81	2.3942	129.704	0.422809	0.853291	114.408	112	125.142	123	98.8288	97	1011.3064	1011.3064	1011.3064	Deep
487909	4629443	99002903	2203	n	2027.1	4.5903	140.819	0.337858	0.789628	121.077	120	131.939	131	105.623	105	1117.26396	1117.26396	1117.26396	Deep
488209	4629443	99002904	2204	n	2018.77	2.7176	168.236	0.205268	0.584912	115.444	115	128.523	128	102.018	101	1286.00812	1286.00812	1286.00812	Deep
488509	4629443	99002905	2205	n	2025.1	5.5745	194.462	0.06031	0.38209	108.874	108	124.626	124	97.2654	96	1496.44746	1446.90501	1446.90501	Deep
488809	4629443	99002906	2206	n	2023.75	4.7052	153.723	0.26661	0.664263	115.002	115	128.745	128	102.33	102	1730.84757	1566.68531	1566.68531	Deep
489109	4629443	99002907	2207	n	2023.98	5.5807	146.541	0.532421	0.557094	119.637	119	130.441	130	104.759	104	1773.37355	1705.59975	1705.59975	Deep
489409	4629443	99002908	2208	n	2008.07	3.9462	122.455	0.516012	0.80333	123.749	124	132.198	132	107.488	107	1863.83319	1872.21881	1863.83319	Deep
489709	4629443	99002909	2209	n	2015.31	5.529	179.519	0.509609	0.447057	112.572	116	121.874	124	97.0594	100	1995.71906	2045.40495	1995.71906	Deep
490009	4629443	99002910	2210	n	2004.3	5.6967	124.196	0.457517	0.80076	134.497	134	138.178	137	115.199	114	2161.4613	2178.31129	2161.4613	Deep
490309	4629443	99002911	2211	n	1995.76	5.7741	164.428	0.2189	0.611538	134.412	134	138.455	138	115.427	115	2353.91915	2186.69963	2186.69963	Deep
490609	4629443	99002912	2212	n	2015.79	12.1357	259.681	0.258051	0.083057	105.576	103	112.552	111	87.1233	86	2252.875	2215.16439	2215.16439	Deep
490909	4629443	99002913	2213	n	2068.79	12.2755	178.204	0.397606	0.514656	119.935	128	124.448	130	102.376	110	2125.20208	2125.20208	2125.20208	Deep
491209	4629443	99002914	2214	n	2031.96	13.6224	123.322	0.466881	0.812844	138.486	138	142.615	142	120.041	119	2034.08997	2034.08997	2034.08997	Deep
491509	4629443	99002915	2215	n	1997.79	8.516	133.874	0.407815	0.775342	135.056	134	141.165	140	118.058	117	1984.58059	1984.58059	1984.58059	Deep
491809	4629443	99002916	2216	n	1974.22	5.7682	114.642	0.540651	0.919151	136.554	136	140.53	141	117.697	118	1979.79753	1873.11429	1873.11429	Deep
492109	4629443	99002917	2217	n	1947.43	5.4902	93.5679	0.702321	0.937125	144.487	144	144.708	145	123.145	123	2020.05851	1796.36727	1796.36727	Deep
492409	4629443	99002918	2218	n	1928.67	4.3484	104.084	0.584959	0.80036	153.459	154	151.427	153	130.164	131	2102.77781	1659.77513	1659.77513	Deep
492709	4629443	99002919	2219	n	1915.81	5.0927	108.145	0.572791	0.815852	166.301	169	159.848	161	140.082	142	2223.22123	1569.32202	1569.32202	Deep
493009	4629443	99002920	2220	n	1902.97	1.7093	101.167	0.665744	0.965389	165.696	168	157.25	163	138.085	142	2198.16076	1516.4498	1516.4498	Deep
493309	4629443	99002921	2221	n	1897.71	0.6941	106.628	0.612095	0.965117	160.475	163	122.093	132	118.792	123	2070.38857	1265.10674	1265.10674	Deep
475609	4629243	99002930	2222	n	2101.33	9.4235	205.145	0.1056	0.338064	140.379	141	134.581	136	110.857	112	2179.0479	754.9361	754.9361	Medium
475909	4629243	99002931	2223	n	2114.69	11.7196	234.305	0.339119	0.286045	135.771	136	118.348	120	98.6948	100	1879.04806	634.5666	634.5666	Medium
476209	4629243	99002932	2224	n	2164.63	12.9435	283.98	0.551343	0.174597	133.273	134	119.594	122	96.654	98	1579.04828	581.53891	581.53891	Shallow
476509	4629243	99002933	2225	n	2153.09	13.9993	93.9115	0.797044	0.890652	132.165	131	104.778	108	83.3032	85	1279.0486	429.75403	429.75403	Shallow
476809	4629243	99002934	2226	n	2120.61	14.419	185.207	0.790125	0.573459	130.47	130	102.933	105	82.7203	83	979.04912	360.28355	360.28355	Shallow
477109	4629243	99002935	2227	n	2106.01	21.8912	142.536	0.909473	0.624422	120.289	119	97.104	96	77.8177	76	679.0501	465.87805	465.87805	Shallow
477409	4629243	99002936	2228	n	2078.75	12.1844	172.23	0.826311	0.56645	123.135	120	97.2551	95	80.5797	77	379.05262	695.90264	379.05262	Deep
477709	4629243	99002937	2229	n	2083.04	8.811	181.607	0.532144	0.372094	132.502	133	92.6809	90	84.1961	81	79.07429	965.15212	79.07429	Deep
478009	4629243	99002938	2230	n	2140.72	19.1327	261.211	0.380047	0.137944	126.503	127	106.854	109	85.681	86	220.96289	1248.5018	220.96289	Shallow
478309	4629243	99002939	2231	n	2169.28	11.5927	248.155	0.7653	0.37259	114.766	114	96.636	95	75.6659	73	520.95725	1538.17907	520.95725	Shallow
478609	4629243	99002940	2232	n	2175.63	10.0043	172.253	0.57856	0.393109	116.911	115	90.7505	87	73.1319	70	820.95573	1831.18349	820.95573	Shallow
478909	4629243	99002941	2233	n	2203.57	10.9169	245.72	0.254264	0.249245	126.1	127	114.121	116	93.2531	93	1120.95502	2126.13996	1120.95502	Shallow
479209	4629243	99002942	2234	n	2218.9	4.4425	268.172	0.431237	0.280437	115.693	115	100.773	100	78.1722	77	1420.95462	2422.33549	1420.95462	Medium
479509	4629243	99002943	2235	n	2226.64	2.0077	283.802	0.531243	0.237233	114.319	114	101.597	101	78.4243	78	1720.95435	2719.36525	1720.95435	Medium
479809	4629243	99002944	2236	n	2222.92	3.9569	82.5228	0.719386	0.863577	117.102	115	101.339	100	78.6992	77	2020.95416	2945.80802	2020.95416	Shallow
480109	4629243	99002945	2237	n	2206.59	5.206	99.9751	0.605158	0.832575	117.499	117	97.0494	97	77.1093	77	2285.27336	2820.02891	2285.27336	Medium
480409	4629243	99002946	2238	n	2192.89	3.6992	124.235	0.459848	0.751981	116.717	116	100.36	100	79.4556	79	2046.87382	2721.6431	2046.87382	Shallow
480709	4629243	99002947	2239	n	2181.34	6.6087	86.3903	0.700999	0.843756	117.25	117	92.1199	95	76.2329	77	1826.72126	2653.69917	1826.72126	Shallow
481009	4629243	99002948	2240	n	2154.12	5.7267	77.3624	0.761249	0.793476	114.512	114	86.883	86	72.7914	72	1632.21588	2618.56781	1632.21588	Medium
481309	4629243	99002949	2241	n	2141.75	3.6178	130.847	0.420124	0.805143	117.782	117	101.477	101	83.6755	83	1386.79769	2617.57054	1386.79769	Medium
481609	4629243	99002950	2242	n	2131.83	2.3544	83.9274	0.730089	0.887645	117.639	117	101.631	101	84.1478	84	1098.57451	2608.84086	1098.57451	Medium
481909	4629243	99002951	2243	n	2120.47	3.375	92.3162	0.648857	0.78108	116.329	116	99.9063	99	81.9744	82	818.85535	2312.014	818.85535	Medium
482209	4629243	99002952	2244	n	2115.58	1.8769	136.694	0.392569	0.735131	119.105	118	107.286	106	88.3639	87	560.51959	2016.1267	560.51959	Shallow
482509	4629243	99002953	2245	n	2118.23	7.3504	157.968	0.325085	0.573523	123.38	122	115.209	114	95.8188	94	371.26855	1721.66344	371.26855	Shallow
482809	4629243	99002954	2246	n	2113.02	3.6667	104.454	0.620226	0.924101	114.35	114	107.006	107	86.85	87	376.16281	1429.5045	376.16281	Shallow
483109	4629243	99002955	2247	n	2104.53	5.7196	180.897	0.267695	0.494778	118.399	122	114.618	118	92.896	96	570.22503	1141.42071	570.22503	Deep
483409	4629243	99002956	2248	n	2100.1	2.8807	96.1227	0.684285	0.948037	114.644	114	110.321	110	89.8658	90	829.94862	861.50994	829.94862	Deep
483709	4629243	99002957	2249	n	2089.14	3.1625	122.158	0.466178	0.798986	119.963	119	116.86	116	94.5992	94	815.98889	601.29651	601.29651	Deep
484009	4629243	99002958	2250	n	2082.1	2.7199	149.136	0.382562	0.713809	115.5	115	113.303	112	90.6695	89	681.21655	401.1429	401.1429	Deep
484309	4629243	99002959	2251	n	2074.97	2.8611	82.4831	0.745354	0.871397	114.799	115	111.525	111	89.3565	89	665.03693	373.06786	373.06786	Deep
484609	4629243	99002960	2252	n	2058.02	9.2827	105.918	0.593666	0.791264	130.953	129	123.649	121	102.439	100	774.91434	422.79781	422.79781	Deep
484909	4629243	99002961	2253	n	2045.81	5.7968	187.665	0.254163	0.387368	128.735	129	122.216	122	98.2737	98	968.87066	344.72538	344.72538	Deep
485209	4629243	99002962	2254	n	2044.18	6.3766	112.62	0.508887	0.719612	130.876	129	126.827	125	103.585	102	1207.03293	323.29091	323.29091	Shallow
485509	4629243	99002963	2255	n	2028.05	7.4332	126.798	0.429446	0.807645	138.657	138	137.517	137	113.413	112	1100.79753	235.67929	235.67929	Shallow
485809	4629243	99002964	2256	n	2000.08	7.2891	139.09	0.388574	0.830074	138.747	139	135.966	136	113.824	114	874.16019	107.12103	107.12103	Deep
486109	4629243	99002965	2257	n	1991.94	6.5068	250.125	0.669386	0.424298	116.821	115	113.425	111	91.0643	88	704.66793	59.44626	59.44626	Deep
486409	4629243	99002966	2258	n	2019.4	8.7585	292.8	0.539795	0.205378	102.929	102	109.003	108	82.5083	82	639.49803	225.59573	225.59573	Deep
486709	4629243	99002967	2259	n	2024.19	7.8767	116.789	0.809253	0.546449	107.3	108	114.703	115	88.8602	89	708.06679	476.61331	476.61331	Deep
487009	4629243	99002968	2260	n	2037.23	6.0599	284.854	0.542021	0.219248	98.1935	98	110.573	110	83.2402	83	879.63596	741.62349	741.62349	Deep
487309	4629243	99002969	2261	n	2044.43	1.6197	155.105	0.785072	0.587347	104.353	104	116.832	116	90.3242	90	1107.32121	1018.74535	1018.74535	Deep
